protein_ids,symbol,log2FoldChange,baseMean,padj,GO_id,GO_term
g9618.t1,g9618,-0.722374239596832,953.916247829006,1.57764322720089e-07,GO:0019287,"isopentenyl diphosphate biosynthetic process, mevalonate pathway"
g1853.t1,g1853,-0.722621096829393,1972.73731971646,8.1933473364436e-07,nan,
g3607.t1,g3607,-0.722908724968671,829.386554176898,2.22126866598451e-08,nan,
g6338.t2,g6338,-0.723853584366187,102.940821682706,0.0004711634597066,nan,
g6338.t1,g6338,-0.723853584366187,102.940821682706,0.0004711634597066,nan,
g10309.t1,g10309,-0.724164284929905,270.519653094942,7.6961015740952e-07,nan,
g13119.t1,g13119,-0.724280247828152,3548.64744233767,9.19150677750262e-09,GO:0003676,nucleic acid binding
g13119.t1,g13119,-0.724280247828152,3548.64744233767,9.19150677750262e-09,GO:0005524,ATP binding
g9279.t1,g9279,-0.724549784299817,196.688097492748,3.44898156096148e-05,GO:0016020,membrane
g9279.t1,g9279,-0.724549784299817,196.688097492748,3.44898156096148e-05,GO:0030001,metal ion transport
g9279.t1,g9279,-0.724549784299817,196.688097492748,3.44898156096148e-05,GO:0046873,metal ion transmembrane transporter activity
g3932.t1,g3932,-0.724786556744332,213.545909580701,0.0001064800548657,nan,
g2182.t1,g2182,-0.725937841043972,368.585862676499,1.14771316506037e-07,nan,
g1367.t1,g1367,-0.726187887902264,620.082828817947,0.0016194365550678,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors"
g1367.t1,g1367,-0.726187887902264,620.082828817947,0.0016194365550678,GO:0050660,flavin adenine dinucleotide binding
g3551.t1,g3551,-0.727705685998693,182.636976296809,1.62218500464222e-06,GO:0055085,transmembrane transport
g3551.t1,g3551,-0.727705685998693,182.636976296809,1.62218500464222e-06,GO:0022857,transmembrane transporter activity
g12463.t1,g12463,-0.727868794638746,627.937167398242,2.87635537049272e-08,GO:0017183,protein histidyl modification to diphthamide
g12463.t1,g12463,-0.727868794638746,627.937167398242,2.87635537049272e-08,GO:0090560,2-(3-amino-3-carboxypropyl)histidine synthase activity
g1658.t1,g1658,-0.728185410628833,337.540338524871,0.0124994295708923,nan,
g6506.t1,g6506,-0.729527387995748,2481.44320810547,4.23725065642762e-05,nan,
g11965.t1,g11965,-0.72997488141135,321.589504983553,4.47112557671884e-05,GO:0006364,rRNA processing
g4297.t1,g4297,-0.730070444979037,207.265037543657,0.000151368130515,GO:0004326,tetrahydrofolylpolyglutamate synthase activity
g4297.t1,g4297,-0.730070444979037,207.265037543657,0.000151368130515,GO:0005524,ATP binding
g4297.t1,g4297,-0.730070444979037,207.265037543657,0.000151368130515,GO:0009396,folic acid-containing compound biosynthetic process
g1465.t1,g1465,-0.73024748286767,191.625880348218,0.0001706040592877,nan,
g6779.t1,g6779,-0.730583983104186,1875.57338664516,5.4720854729522696e-18,GO:0005849,mRNA cleavage factor complex
g6779.t1,g6779,-0.730583983104186,1875.57338664516,5.4720854729522696e-18,GO:0031124,mRNA 3'-end processing
g8006.t1,g8006,-0.73072351597127,32547.0639074209,1.64860610814903e-08,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups"
g1962.t1,g1962,-0.73150323034744,3168.8914009002,8.75413359661934e-06,GO:0016020,membrane
g1962.t1,g1962,-0.73150323034744,3168.8914009002,8.75413359661934e-06,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"
g1962.t1,g1962,-0.73150323034744,3168.8914009002,8.75413359661934e-06,GO:0016126,sterol biosynthetic process
g12524.t1,g12524,-0.73203095334376,567.883945031552,1.3051408313599e-09,nan,
g7524.t1,g7524,-0.732203079906923,556.355986865738,0.0001376115870656,GO:0008483,transaminase activity
g7524.t1,g7524,-0.732203079906923,556.355986865738,0.0001376115870656,GO:0006525,arginine metabolic process
g7524.t1,g7524,-0.732203079906923,556.355986865738,0.0001376115870656,GO:0030170,pyridoxal phosphate binding
g10956.t2,g10956,-0.732631987310537,339.893875349122,3.35693367567716e-08,nan,
g10956.t1,g10956,-0.732631987310537,339.893875349122,3.35693367567716e-08,nan,
g4461.t1,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0006418,tRNA aminoacylation for protein translation
g4461.t1,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0006430,lysyl-tRNA aminoacylation
g4461.t1,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0004812,aminoacyl-tRNA ligase activity
g4461.t1,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0004824,lysine-tRNA ligase activity
g4461.t1,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0003676,nucleic acid binding
g4461.t1,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0005737,cytoplasm
g4461.t1,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0000166,nucleotide binding
g4461.t1,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0005524,ATP binding
g4461.t2,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0006418,tRNA aminoacylation for protein translation
g4461.t2,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0006430,lysyl-tRNA aminoacylation
g4461.t2,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0004824,lysine-tRNA ligase activity
g4461.t2,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0004812,aminoacyl-tRNA ligase activity
g4461.t2,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0003676,nucleic acid binding
g4461.t2,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0005737,cytoplasm
g4461.t2,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0000166,nucleotide binding
g4461.t2,g4461,-0.733998718165125,1711.32338410682,1.22645241655338e-05,GO:0005524,ATP binding
g4511.t1,g4511,-0.734000443375015,237.098016016043,4.64730283264313e-05,nan,
g7481.t1,g7481,-0.734433209350054,887.901264654855,9.21212295861332e-06,GO:0005975,carbohydrate metabolic process
g7481.t1,g7481,-0.734433209350054,887.901264654855,9.21212295861332e-06,GO:0008194,UDP-glycosyltransferase activity
g7481.t1,g7481,-0.734433209350054,887.901264654855,9.21212295861332e-06,GO:0016758,hexosyltransferase activity
g7481.t1,g7481,-0.734433209350054,887.901264654855,9.21212295861332e-06,GO:0030259,
g8345.t2,g8345,-0.734635541623028,2259.94754537161,2.11367439285989e-05,GO:0016020,membrane
g8345.t2,g8345,-0.734635541623028,2259.94754537161,2.11367439285989e-05,GO:0055085,transmembrane transport
g8345.t2,g8345,-0.734635541623028,2259.94754537161,2.11367439285989e-05,GO:0022857,transmembrane transporter activity
g8345.t1,g8345,-0.734635541623028,2259.94754537161,2.11367439285989e-05,GO:0016020,membrane
g8345.t1,g8345,-0.734635541623028,2259.94754537161,2.11367439285989e-05,GO:0055085,transmembrane transport
g8345.t1,g8345,-0.734635541623028,2259.94754537161,2.11367439285989e-05,GO:0022857,transmembrane transporter activity
g1068.t1,g1068,-0.735613413644301,1667.82178100472,5.12292959471527e-07,GO:0006355,regulation of DNA-templated transcription
g1068.t1,g1068,-0.735613413644301,1667.82178100472,5.12292959471527e-07,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
g1068.t1,g1068,-0.735613413644301,1667.82178100472,5.12292959471527e-07,GO:0008270,zinc ion binding
g727.t1,g727,-0.736064579694592,305.201731039178,9.82572302620617e-07,nan,
g13384.t1,g13384,-0.736219247469825,2395.40582869257,0.0655090661589638,nan,
g12368.t1,g12368,-0.736296570013926,1347.03668130948,1.08552924047001e-06,GO:0004735,pyrroline-5-carboxylate reductase activity
g12368.t1,g12368,-0.736296570013926,1347.03668130948,1.08552924047001e-06,GO:0006561,
g7256.t1,g7256,-0.736553292427152,790.913433105256,7.783604982745391e-15,nan,
g7256.t2,g7256,-0.736553292427152,790.913433105256,7.783604982745391e-15,nan,
g6536.t1,g6536,-0.738021097236717,639.768160117146,0.0025235014911284,nan,
g11631.t1,g11631,-0.7382891312175,3976.67499273865,1.78865811368893e-11,GO:0005515,protein binding
g6632.t1,g6632,-0.73884123005549,4461.53757295512,2.16630067240664e-11,GO:0005525,GTP binding
g6632.t1,g6632,-0.73884123005549,4461.53757295512,2.16630067240664e-11,GO:0003924,GTPase activity
g6632.t1,g6632,-0.73884123005549,4461.53757295512,2.16630067240664e-11,GO:0008312,7S RNA binding
g6632.t1,g6632,-0.73884123005549,4461.53757295512,2.16630067240664e-11,GO:0048500,signal recognition particle
g6632.t1,g6632,-0.73884123005549,4461.53757295512,2.16630067240664e-11,GO:0006614,SRP-dependent cotranslational protein targeting to membrane
g2865.t1,g2865,-0.738845872641165,320.7679374307,0.0028776387949516,nan,
g11756.t1,g11756,-0.738907681153597,711.346123068734,2.75312673423707e-08,GO:0005515,protein binding
g11756.t1,g11756,-0.738907681153597,711.346123068734,2.75312673423707e-08,GO:0008270,zinc ion binding
g679.t1,g679,-0.738989895854078,2561.64183992566,3.15295396216376e-10,nan,
g829.t1,g829,-0.739047715732266,1038.45140481236,8.24636414264856e-12,nan,
g10033.t1,g10033,-0.739133794148671,782.066947770045,3.25677342423747e-14,GO:0003723,RNA binding
g10033.t1,g10033,-0.739133794148671,782.066947770045,3.25677342423747e-14,GO:0005681,spliceosomal complex
g10033.t1,g10033,-0.739133794148671,782.066947770045,3.25677342423747e-14,GO:0003676,nucleic acid binding
g10033.t1,g10033,-0.739133794148671,782.066947770045,3.25677342423747e-14,GO:0000398,"mRNA splicing, via spliceosome"
g10033.t1,g10033,-0.739133794148671,782.066947770045,3.25677342423747e-14,GO:0005634,nucleus
g10033.t1,g10033,-0.739133794148671,782.066947770045,3.25677342423747e-14,GO:0008270,zinc ion binding
g7032.t1,g7032,-0.739280065358342,1158.12145232378,3.52630536413242e-07,nan,
g8005.t1,g8005,-0.740607895213669,1545.66575754889,1.48937593297841e-12,GO:0005525,GTP binding
g8005.t1,g8005,-0.740607895213669,1545.66575754889,1.48937593297841e-12,GO:0003924,GTPase activity
g3451.t2,g3451,-0.740953588296083,442.233541986537,3.34448662077292e-12,nan,
g3451.t1,g3451,-0.740953588296083,442.233541986537,3.34448662077292e-12,nan,
g10240.t1,g10240,-0.743890226625625,990.238775271753,2.57758074414748e-07,GO:0000176,nuclear exosome (RNase complex)
g10240.t1,g10240,-0.743890226625625,990.238775271753,2.57758074414748e-07,GO:0006139,nucleobase-containing compound metabolic process
g10240.t1,g10240,-0.743890226625625,990.238775271753,2.57758074414748e-07,GO:0003676,nucleic acid binding
g10240.t1,g10240,-0.743890226625625,990.238775271753,2.57758074414748e-07,GO:0008408,3'-5' exonuclease activity
g10240.t1,g10240,-0.743890226625625,990.238775271753,2.57758074414748e-07,GO:0006396,RNA processing
g1675.t1,g1675,-0.743942564414459,1555.21915693673,3.85213953186425e-16,GO:0005515,protein binding
g1675.t1,g1675,-0.743942564414459,1555.21915693673,3.85213953186425e-16,GO:0004842,ubiquitin-protein transferase activity
g1675.t1,g1675,-0.743942564414459,1555.21915693673,3.85213953186425e-16,GO:0016567,protein ubiquitination
g10783.t1,g10783,-0.745360533390369,1536.99209711037,1.88441579731577e-07,nan,
g4709.t1,g4709,-0.746051617771629,641.246766932951,0.0014823227781312,nan,
g4709.t2,g4709,-0.746051617771629,641.246766932951,0.0014823227781312,nan,
g8427.t1,g8427,-0.746287707787978,392.648251689292,1.02382419379929e-06,nan,
g9576.t1,g9576,-0.746867470048961,854.174061279942,0.0733219989024763,nan,
g7832.t1,g7832,-0.747601341840952,552.27162493094,1.28363657210028e-07,GO:0008017,microtubule binding
g7832.t1,g7832,-0.747601341840952,552.27162493094,1.28363657210028e-07,GO:0005524,ATP binding
g7832.t1,g7832,-0.747601341840952,552.27162493094,1.28363657210028e-07,GO:0003777,microtubule motor activity
g7832.t1,g7832,-0.747601341840952,552.27162493094,1.28363657210028e-07,GO:0007018,microtubule-based movement
g7816.t1,g7816,-0.748075480087046,1087.80974752747,6.04053315925572e-13,GO:0003676,nucleic acid binding
g7816.t1,g7816,-0.748075480087046,1087.80974752747,6.04053315925572e-13,GO:0005634,nucleus
g5065.t1,g5065,-0.749606898863462,411.117479031441,2.0882375145302603e-09,nan,
g6362.t1,g6362,-0.750043051808542,346.039641045157,2.8810222498581e-07,nan,
g6362.t2,g6362,-0.750043051808542,346.039641045157,2.8810222498581e-07,nan,
g11123.t1,g11123,-0.751150396298373,1801.64549410263,4.48415934435931e-07,nan,
g13622.t1,g13622,-0.752475414397152,215.184574481177,4.48516029207657e-05,GO:0016887,ATP hydrolysis activity
g13622.t1,g13622,-0.752475414397152,215.184574481177,4.48516029207657e-05,GO:0005524,ATP binding
g8161.t1,g8161,-0.752953920235809,102.660276926293,0.0040720364976396,GO:0003677,DNA binding
g8161.t1,g8161,-0.752953920235809,102.660276926293,0.0040720364976396,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
g8161.t1,g8161,-0.752953920235809,102.660276926293,0.0040720364976396,GO:0006355,regulation of DNA-templated transcription
g8161.t1,g8161,-0.752953920235809,102.660276926293,0.0040720364976396,GO:0006351,DNA-templated transcription
g8161.t1,g8161,-0.752953920235809,102.660276926293,0.0040720364976396,GO:0008270,zinc ion binding
g10572.t1,g10572,-0.753808037281761,148.916932013604,0.0050701956809682,GO:0005515,protein binding
g12696.t1,g12696,-0.753825476684407,2074.94568560689,3.67756435706393e-10,nan,
g12029.t1,g12029,-0.753992620030537,2739.98538112966,0.000614067366134,GO:0005515,protein binding
g12029.t2,g12029,-0.753992620030537,2739.98538112966,0.000614067366134,nan,
g7136.t1,g7136,-0.754331996016028,8874.96123625301,5.48203466954511e-07,nan,
g2264.t1,g2264,-0.755677588069706,170.640412247509,0.182350362269945,GO:0055085,transmembrane transport
g2264.t1,g2264,-0.755677588069706,170.640412247509,0.182350362269945,GO:0022857,transmembrane transporter activity
g303.t1,g303,-0.756601361975002,314.427384821875,0.0100900269576817,nan,
g1986.t1,g1986,-0.756859732668043,302.048729245926,1.53707117803234e-06,GO:0000439,transcription factor TFIIH core complex
g1986.t1,g1986,-0.756859732668043,302.048729245926,1.53707117803234e-06,GO:0006289,nucleotide-excision repair
g1986.t1,g1986,-0.756859732668043,302.048729245926,1.53707117803234e-06,GO:0006367,transcription initiation at RNA polymerase II promoter
g4776.t1,g4776,-0.75738649506182,2131.59160615382,6.27333199114471e-13,GO:0005634,nucleus
g4776.t1,g4776,-0.75738649506182,2131.59160615382,6.27333199114471e-13,GO:0051028,mRNA transport
g3457.t1,g3457,-0.759015424797294,235.489394179369,4.27555121115554e-07,nan,
g986.t1,g986,-0.759060602548242,2306.42822291305,9.62620750305851e-13,nan,
g5569.t1,g5569,-0.759456671885363,181.334654337232,2.46991385813942e-05,GO:0005506,iron ion binding
g5569.t1,g5569,-0.759456671885363,181.334654337232,2.46991385813942e-05,GO:0004497,monooxygenase activity
g5569.t1,g5569,-0.759456671885363,181.334654337232,2.46991385813942e-05,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
g5569.t1,g5569,-0.759456671885363,181.334654337232,2.46991385813942e-05,GO:0020037,heme binding
g5490.t1,g5490,-0.760298473933735,121.053863752845,0.0023866910462823,nan,
g3973.t1,g3973,-0.760715415317675,161.875819686366,0.0003316235661717,GO:0016491,oxidoreductase activity
g10591.t1,g10591,-0.760937708515789,714.664962331761,9.87147111461654e-09,GO:0000077,DNA damage checkpoint signaling
g6507.t1,g6507,-0.760945049240537,3409.70804055034,5.74078943064652e-06,nan,
g1644.t1,g1644,-0.761356386653269,264.852200106006,7.14540574943621e-06,nan,
g10606.t1,g10606,-0.763300475904422,606.898663483045,0.0193040677957666,nan,
g5017.t1,g5017,-0.763692662255472,1939.92440866897,1.05215716683375e-14,nan,
g11097.t1,g11097,-0.764385517317907,343.496588521091,9.6168344414511e-05,GO:0005634,nucleus
g10363.t1,g10363,-0.765262866627493,151.74794329569,0.0001935877948259,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups"
g1870.t1,g1870,-0.766030197292282,366.930226064233,2.20084523787219e-08,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
g8353.t1,g8353,-0.766510073103062,263.098357539271,9.53984583196193e-07,GO:0004181,metallocarboxypeptidase activity
g8353.t1,g8353,-0.766510073103062,263.098357539271,9.53984583196193e-07,GO:0008270,zinc ion binding
g8353.t1,g8353,-0.766510073103062,263.098357539271,9.53984583196193e-07,GO:0006508,proteolysis
g125.t1,g125,-0.767138329624259,2161.39075485849,7.05625496391784e-16,nan,
g10614.t1,g10614,-0.767199818508441,337.616835114315,0.0486265238054314,GO:0016787,hydrolase activity
g5395.t1,g5395,-0.767548287107917,482.107893500833,0.0002264799099227,nan,
g7278.t1,g7278,-0.767915123084366,239.678524840947,3.59197404845171e-06,GO:0005524,ATP binding
g7278.t1,g7278,-0.767915123084366,239.678524840947,3.59197404845171e-06,GO:0003682,chromatin binding
g7278.t1,g7278,-0.767915123084366,239.678524840947,3.59197404845171e-06,GO:0016887,ATP hydrolysis activity
g4888.t1,g4888,-0.769060007448169,39299.2481322349,1.20033131696022e-06,GO:0005506,iron ion binding
g4888.t1,g4888,-0.769060007448169,39299.2481322349,1.20033131696022e-06,GO:0004497,monooxygenase activity
g4888.t1,g4888,-0.769060007448169,39299.2481322349,1.20033131696022e-06,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
g4888.t1,g4888,-0.769060007448169,39299.2481322349,1.20033131696022e-06,GO:0020037,heme binding
g12717.t2,g12717,-0.769475984113455,391.73689303257,2.16232721693771e-07,GO:0004672,protein kinase activity
g12717.t2,g12717,-0.769475984113455,391.73689303257,2.16232721693771e-07,GO:0005524,ATP binding
g12717.t2,g12717,-0.769475984113455,391.73689303257,2.16232721693771e-07,GO:0006468,protein phosphorylation
g12717.t1,g12717,-0.769475984113455,391.73689303257,2.16232721693771e-07,GO:0004672,protein kinase activity
g12717.t1,g12717,-0.769475984113455,391.73689303257,2.16232721693771e-07,GO:0005524,ATP binding
g12717.t1,g12717,-0.769475984113455,391.73689303257,2.16232721693771e-07,GO:0006468,protein phosphorylation
g7501.t1,g7501,-0.769622216411084,287.288183142343,0.0001930342578028,nan,
g263.t2,g263,-0.770079723906855,182.005657767053,0.0002832836729324,nan,
